Year,Unnamed: 1,Rank,Institution,Satisfied with Course,Satisfied with Teaching,Satisfied with Feedback,Student to Staff Ratio,Spend per Student,Average Entry Tariff,Value Added Score,Career after 15 months,Continuation,Guardian Score
2019,1,76,Central Lancashire,81.9148018645296,83.5878408783782,72.4528527015084,16.372236104064,4.98028320475746,128.629497825228,5.68053862997403,70.3402366863905,87.6041412353516,59.8
2019,1,76,Goldsmiths,82.1917709268644,87.3095221840086,68.2150341961205,14.6930853341979,4.3912305220001,130.270424319189,6.89738471678116,54.6282245827011,88.1112456321716,59.8
2019,1,78,London South Bank,82.4762703573968,84.1310566852849,71.2028365490381,16.4643980741037,4.24486188114067,106.544871794872,5.39516269343162,82.2516556291391,85.7469081878662,59.5
2019,1,78,Robert Gordon,84.5600754892136,84.2312138602861,70.7124328046164,20.6121307885584,3.28618762993763,157.304738562092,4.72391188063244,78.4126984126984,91.6135191917419,59.5
2019,1,80,St Mary's Twickenham,84.570657823005,85.7304287439269,69.9255132612787,15.7061746804926,4.00972261770914,119.380547686497,5.59409161797586,71.078431372549,89.1228079795837,59.4
2019,1,81,Solent,81.6412205558672,83.4992332517615,72.1365723905785,15.7481574720605,3.53424163038318,115.580550673697,5.59921054799949,64.6479939439818,87.7085149288177,59.3
2019,1,81,Westminster,79.4989775707365,78.8040877075126,67.8329407105554,17.0373250244753,4.77229866352721,123.308498689629,6.44223996129656,67.5204359673025,90.8375859260559,59.3
2019,1,83,Queen Mary,83.4031685363003,83.9137027080924,67.1067668825498,13.1032008324941,6.42898780191528,147.754616675993,4.59468028181913,73.0652041438147,93.5263752937317,59.1
2019,1,84,Queen Margaret,81.0237174805102,84.4269358141043,67.7455025680677,18.5273877871309,2.60876535853126,149.306163021869,6.15886325586675,76.8878718535469,87.2427999973297,58.9
2019,1,85,Bolton,82.5640968512139,84.4617938920735,76.225923891981,14.7406795835426,4.70429791518743,112.150227617602,3.83437369550774,65.0822669104205,82.1428596973419,58.7
2019,1,85,Leeds Trinity,84.2110070282194,85.6194397362623,76.0665707438979,19.4663383093952,3.6660631123455,100.389923329682,7.01613821030177,68.0,89.2695188522339,58.7
2019,1,85,Trinity Saint David,82.8696309327282,85.6400423254477,77.522195233319,15.0180156705239,3.02541577344014,111.706646057143,4.95665348995759,53.5393818544367,86.6002559661865,58.7
2019,1,88,East London,82.5403819294161,84.578281059841,74.3418129524465,17.0293617187967,4.08306763846787,111.413897280967,5.30273538660501,61.0752688172043,88.524854183197,58.2
2019,1,88,Salford,82.7021853076613,84.4403302938529,75.8265627876604,15.0411810819614,3.3773006188921,127.569938650307,4.80968400164184,70.452528837622,87.3341023921967,58.2
2019,1,90,Hertfordshire,82.431965272111,84.4082230974927,70.1649127733916,17.9023036424365,4.13936185283411,119.3,4.39857645397305,78.8587848932677,90.8460319042206,58.0
2019,1,91,Worcester,84.0789931391291,86.4606310281333,74.070651023631,16.7151438676082,3.52762971347272,118.529837251356,5.06949891436669,67.2426746806912,90.1911497116089,57.6
2019,1,92,Winchester,86.0320365451589,87.1383731232041,71.7482456137929,16.2984210964616,2.56065683009735,112.177100053505,6.19099254229574,62.5435540069686,91.5923595428467,57.4
2019,1,93,Ulster,85.1677144835772,84.4324341710677,74.2588582114824,17.0623978445911,3.14236383341293,126.688128226026,5.5005006564003,67.6974789915967,91.021203994751,57.2
2019,1,94,Chester,85.478802221829,86.8658126236752,75.1579140758468,15.3176273164675,4.36844257258194,114.198675496689,4.2214694884149,69.954128440367,89.1177415847778,57.1
2019,1,95,City,82.5958438051674,83.1156087227775,70.1561121127488,17.8820067079357,7.08893079448222,142.475476839237,4.74995291226434,68.1712962962963,87.7349376678467,56.7
2019,1,96,Glasgow Caledonian,81.4333977684199,82.25951753194,66.0461562609313,19.2084940195318,3.5017499365965,163.478318002628,4.96451527425977,69.8227848101266,89.7278130054474,56.1
2019,1,97,Birmingham City,82.9327452133756,85.0588919244087,74.1703456342515,18.0826607667846,6.14859921825289,127.841262683202,4.59737357209951,70.592,88.1534039974213,56.0
2019,1,97,Glyndŵr,81.0219138627192,84.8994151388406,75.4315426748494,19.1834370185567,1.78731386427289,103.529051987768,4.35771866182991,63.8506876227898,84.4202876091003,56.0
2019,1,99,Cardiff Met,81.8251990669586,82.1813381763643,69.4651182751982,16.5285688194242,4.8701474280564,125.244311377246,5.59396124380351,63.3814102564103,87.2285306453705,55.8
2019,1,100,Greenwich,80.2184268784311,80.9121480606084,71.3358619478873,17.9279791909522,3.82301327515133,130.59746835443,6.39180979269854,65.8312447786132,88.8888895511627,54.7
2019,1,101,Newman,82.5488034966915,85.6710295610829,69.6042881133662,15.9914138374415,3.78895677233429,118.422700587084,3.68340499178438,63.3074935400517,88.564670085907,54.6
2019,1,102,Suffolk,78.4895075859444,80.9675200661905,72.1718815364697,17.6466414669358,5.97929688785794,118.338174273859,3.66589573242442,66.3685152057245,83.5557699203491,54.3
2019,1,103,Anglia Ruskin,83.3204224694181,87.0443043664481,77.0845280849561,18.2253931595956,6.71736444749485,104.537030003798,5.22192992281686,67.6595744680851,84.3297123908997,53.8
2019,1,103,Bath Spa,82.0527864630419,85.638142033826,75.2196115113313,19.9218625308009,4.83131205599738,121.572588832487,5.58628095819909,63.9,91.5004074573517,53.8
2019,1,105,Edinburgh Napier,81.1451373334837,84.6289997904464,70.0699647271887,18.7825400506357,4.27250374689824,145.897067997505,5.78914491033588,66.4406779661017,87.5240862369537,53.6
2019,1,106,Hull,84.2175148385355,85.0084609966835,70.2981608901143,18.3230995238422,3.97319180532586,122.814584096739,4.00651912440742,76.2173244490005,90.3670430183411,53.5
2019,1,107,Brighton,79.7996898580398,83.8317659541249,69.4376691796663,18.1557477447412,3.43702177398704,117.352193645991,5.21676637098437,68.4047724259832,89.9864971637726,53.4
2019,1,108,Canterbury Christ Church,82.2597903617714,84.7899085617092,72.8618094561243,15.2017554141981,4.46020920724261,107.71306939123,5.32158551478787,63.9810426540284,87.1899604797363,53.0
2019,1,109,Roehampton,81.7678474564997,83.3797773300229,66.9087314366672,14.7091695109873,6.53708406589829,108.794322442421,3.80657959256196,69.1987513007284,87.8344357013702,52.8
2019,1,109,South Wales,78.8905850544487,81.8208870977145,72.6357200933268,14.4351255207671,3.758123540561,128.776142932212,3.93291708706083,61.0057344508161,88.6328220367432,52.8
2019,1,111,Northampton,82.5075603358683,83.1813131635006,73.3794270080408,18.671068992135,4.98762389107737,106.960062240664,6.14742000473857,62.7218934911243,88.2783174514771,52.3
2019,1,112,Middlesex,80.3150781559601,80.4927895289273,71.8752464164849,16.6138230140885,6.7704526193338,118.374329758713,4.42268852291899,58.0196399345336,83.8247895240784,52.1
2019,1,113,Bedfordshire,81.6219119287377,83.1726494117383,72.0041612219196,17.6004968294756,5.90094253572514,95.2086280056577,5.66020066889632,68.5636856368564,84.7954273223877,49.4
2019,1,114,West of Scotland,84.2137424916405,86.7414302720364,73.6322920003981,22.1346295462504,3.98731753444787,137.541139240506,5.00161812396053,72.1189591078067,83.5014581680298,48.4
2019,1,115,Birkbeck,84.4425718724296,86.7586534263001,67.91912448787,15.8066681076408,3.86510128152129,92.4331983805669,2.65821780306242,72.2222222222222,77.9999971389771,47.7
2019,1,116,Wolverhampton,81.9763803449266,82.8350676064955,70.9096468541654,20.0093980109207,4.64643392200481,108.161692482055,4.69585280113182,66.1939875212706,85.3758990764618,46.5
2019,1,117,London Met,78.0417391695002,81.1855277863922,70.7908667210863,21.6342341000957,2.65273146960759,98.2827918170878,3.55692307857062,65.7872340425532,82.1887969970703,44.0
2019,1,118,Cumbria,76.8959797486257,80.8445487295874,70.8741963488723,16.7068059138045,3.07932159165036,117.686200378072,3.2143025819493,68.8815060908084,87.3337745666504,43.9
2019,1,119,York St John,82.2091665991418,84.6534709716374,72.9026717463483,17.3713527743125,3.33981690983931,114.287185354691,3.38595006902675,55.9852670349908,91.1267161369324,43.6
2019,1,120,Leeds Beckett,82.2654636567046,84.3402241492629,70.7283882856081,19.437727482824,3.68780684892932,114.423268808621,3.9529761973181,61.6689750692521,85.0710928440094,43.5
2019,1,121,Bucks New University,72.2542217044985,78.0372988404079,67.3187221557497,16.0422379731479,6.59734288064926,110.932729624838,3.42611373083856,60.6299212598425,84.7570359706879,32.6
2020,1,1,Cambridge,93.4,93.2,79.6,11.1999998092651,9.80000019073486,224.0,6.0,86.0,98.8000030517578,100.0
2020,1,2,St Andrews,93.4,93.2,79.6,11.6999998092651,6.09999990463257,208.0,6.59999990463257,80.0,97.5999984741211,97.9000015258789
2020,1,3,Oxford,88.0,87.7,74.9,10.3999996185303,10.0,215.0,6.80000019073486,81.0,98.5,97.5999984741211
2020,1,4,Loughborough,88.0,87.7,74.9,13.3999996185303,5.90000009536743,162.0,6.19999980926514,85.0,96.0999984741211,83.4000015258789
2020,1,5,Durham,84.6,85.3,72.0,15.0,5.30000019073486,195.0,7.0,85.0,97.3000030517578,81.5999984741211
2020,1,6,Bath,85.9,87.2,69.2,15.6000003814697,6.19999980926514,182.0,6.80000019073486,87.0,97.1999969482422,80.0
2020,1,7,Imperial College,81.9,83.5,63.9,11.3999996185303,8.60000038146973,206.0,5.90000009536743,91.0,96.0999984741211,79.3000030517578
2020,1,7,Lancaster,88.6,86.9,74.4,12.6000003814697,8.0,157.0,4.69999980926514,89.0,93.6999969482422,79.3000030517578
2020,1,9,Warwick,85.5,86.0,70.3,13.0,7.69999980926514,180.0,5.5,81.0,95.1999969482422,73.9000015258789
2020,1,10,Exeter,87.1,88.9,74.1,15.8999996185303,3.5,172.0,6.40000009536743,85.0,97.0999984741211,73.1999969482422
2020,1,11,Leeds,88.0,89.6,72.8,13.3999996185303,7.0,166.0,7.0,81.0,95.1999969482422,71.8000030517578
2020,1,12,Nottingham Trent,87.9,87.0,80.0,14.5,4.59999990463257,136.0,5.19999980926514,81.0,90.3000030517578,71.1999969482422
2020,1,13,University for the Creative Arts,82.5,84.8,80.5,12.8999996185303,7.69999980926514,144.0,5.09999990463257,73.0,87.1999969482422,71.0999984741211
2020,1,14,Glasgow,87.0,89.8,68.9,13.6999998092651,5.5,200.0,5.80000019073486,85.0,93.0999984741211,70.9000015258789
2020,1,15,Coventry,86.6,88.6,74.2,14.6000003814697,6.19999980926514,125.0,6.90000009536743,81.0,91.5999984741211,70.5999984741211
2020,1,16,Birmingham,86.1,88.4,69.3,13.8999996185303,7.40000009536743,165.0,6.69999980926514,85.0,96.4000015258789,69.8000030517578
2020,1,17,Lincoln,88.6,87.6,74.8,14.6999998092651,3.90000009536743,128.0,5.30000019073486,81.0,93.0,69.1999969482422
2020,1,18,Nottingham,84.2,86.8,69.8,14.5,6.19999980926514,161.0,6.19999980926514,85.0,95.9000015258789,67.8000030517578
2020,1,19,London School of Economics,69.1,74.9,57.0,11.1000003814697,8.60000038146973,190.0,6.09999990463257,83.0,96.9000015258789,66.5999984741211
2020,1,20,York,84.7,88.1,75.4,14.6000003814697,5.5,158.0,4.69999980926514,82.0,95.0999984741211,66.5
2020,1,21,Portsmouth,87.6,86.6,74.4,15.3999996185303,6.19999980926514,115.0,5.5,85.0,91.0,66.0999984741211
2020,1,22,UCL,79.4,81.7,62.7,10.5,7.40000009536743,187.0,6.5,83.0,95.5,66.0
2020,1,23,Bristol,82.2,86.1,66.2,13.5,6.69999980926514,177.0,6.30000019073486,80.0,96.9000015258789,65.9000015258789
2020,1,24,Southampton,83.4,85.8,72.1,13.5,5.40000009536743,160.0,6.69999980926514,82.0,94.0999984741211,64.9000015258789
2020,1,25,Edinburgh,77.1,84.6,60.6,11.8999996185303,8.5,190.0,6.69999980926514,77.0,95.5,64.8000030517578
2020,1,26,Derby,87.7,89.8,79.1,14.5,5.90000009536743,123.0,4.09999990463257,76.0,90.0,64.4000015258789
2020,1,26,Surrey,83.9,84.9,69.0,16.1000003814697,5.40000009536743,156.0,6.30000019073486,80.0,94.0,64.4000015258789
2020,1,28,UWE Bristol,89.5,89.2,77.3,15.3000001907349,5.19999980926514,126.0,6.90000009536743,76.0,90.5,63.9000015258789
2020,1,29,Dundee,87.7,89.5,73.0,13.8999996185303,6.09999990463257,172.0,5.80000019073486,82.0,91.8000030517578,63.5999984741211
2020,1,30,UEA,86.5,86.6,70.3,13.6000003814697,4.09999990463257,147.0,6.80000019073486,78.0,93.8000030517578,63.0999984741211
2020,1,31,Swansea,89.1,86.5,73.4,15.3999996185303,5.5,132.0,5.69999980926514,86.0,93.6999969482422,62.9000015258789
2020,1,32,Keele,88.9,88.9,75.8,14.0,4.59999990463257,127.0,5.30000019073486,82.0,94.0999984741211,62.7999992370605
2020,1,33,Oxford Brookes,85.8,86.6,72.0,15.1000003814697,5.69999980926514,131.0,6.30000019073486,76.0,94.3000030517578,62.7000007629395
2020,1,34,Aberdeen,86.1,87.3,71.0,16.1000003814697,4.30000019073486,184.0,6.80000019073486,81.0,91.6999969482422,62.5
2020,1,35,Newcastle,86.6,86.4,70.4,14.1999998092651,6.0,159.0,4.69999980926514,85.0,96.3000030517578,62.4000015258789
2020,1,36,Aston,84.0,85.5,71.3,17.3999996185303,5.80000019073486,133.0,7.5,78.0,95.5,62.2999992370605
2020,1,37,Staffordshire,85.7,88.1,80.8,15.3999996185303,6.59999990463257,120.0,4.80000019073486,81.0,86.0999984741211,61.7999992370605
2020,1,38,Cardiff,83.7,85.4,71.4,14.1000003814697,7.5,159.0,5.69999980926514,81.0,94.8000030517578,61.4000015258789
2020,1,39,University of the Arts London,72.3,77.2,74.3,14.8000001907349,10.0,137.0,6.5,72.0,89.1999969482422,61.2000007629395
2020,1,40,Manchester,83.1,82.7,68.2,13.3000001907349,8.19999980926514,167.0,5.30000019073486,79.0,95.0999984741211,61.0
2020,1,41,Sussex,82.5,83.9,67.4,15.8000001907349,6.69999980926514,148.0,4.0,81.0,94.9000015258789,60.2999992370605
2020,1,42,Royal Holloway,85.7,87.1,71.1,14.6999998092651,5.5,140.0,5.09999990463257,73.0,94.5,59.0
2020,1,43,Huddersfield,84.7,83.3,76.4,17.5,4.30000019073486,131.0,6.09999990463257,80.0,89.5,58.7999992370605
2020,1,43,Liverpool Hope,87.7,87.5,81.5,14.5,2.59999990463257,117.0,3.0,84.0,88.0999984741211,58.7999992370605
2020,1,45,Sheffield,85.7,85.8,69.3,15.1999998092651,4.80000019073486,157.0,5.19999980926514,84.0,96.1999969482422,58.5
2020,1,45,Stirling,85.1,88.5,72.0,16.3999996185303,3.90000009536743,163.0,5.09999990463257,79.0,91.0999984741211,58.5
2020,1,47,Northumbria,84.7,83.7,72.3,16.2999992370605,3.90000009536743,145.0,6.5,76.0,90.6999969482422,57.5999984741211
2020,1,48,Edge Hill,84.3,84.8,76.4,14.1000003814697,3.40000009536743,134.0,5.40000009536743,77.0,90.5999984741211,57.4000015258789
2020,1,48,Kingston,80.8,81.4,73.2,16.6000003814697,7.09999990463257,124.0,6.30000019073486,63.0,90.5999984741211,57.4000015258789
2020,1,50,Liverpool,84.5,84.9,73.2,14.3000001907349,6.30000019073486,147.0,6.0,85.0,96.0,56.9000015258789
2020,1,51,Strathclyde,84.1,85.8,64.0,19.5,5.09999990463257,200.0,5.90000009536743,79.0,91.9000015258789,56.4000015258789
2020,1,52,Falmouth,80.3,84.6,75.5,18.2999992370605,5.80000019073486,131.0,5.40000009536743,76.0,90.5999984741211,55.7000007629395
2020,1,53,"Queen's, Belfast",83.0,86.7,69.3,15.8999996185303,5.40000009536743,152.0,6.09999990463257,82.0,94.8000030517578,55.0999984741211
2020,1,54,Aberystwyth,89.8,90.9,83.3,16.8999996185303,4.19999980926514,119.0,4.0,78.0,90.5999984741211,55.0
2020,1,55,Sheffield Hallam,86.5,87.1,74.4,17.2000007629395,5.40000009536743,119.0,6.30000019073486,73.0,91.3000030517578,54.7000007629395
2020,1,56,SOAS,77.6,81.8,66.8,11.3000001907349,7.0,156.0,4.59999990463257,71.0,87.0,54.2999992370605
2020,1,57,Trinity Saint David,86.4,88.5,80.3,15.1999998092651,3.79999995231628,109.0,5.80000019073486,67.0,84.0999984741211,54.0999984741211
2020,1,57,West London,79.8,82.6,72.0,14.8000001907349,6.30000019073486,123.0,6.19999980926514,74.0,86.0999984741211,54.0999984741211
2020,1,59,Ulster,86.2,85.4,75.1,17.3999996185303,3.59999990463257,128.0,6.09999990463257,72.0,91.5,53.9000015258789
2020,1,60,Plymouth,85.5,88.0,76.2,16.2000007629395,4.90000009536743,131.0,5.40000009536743,72.0,92.5999984741211,53.5999984741211
2020,1,61,De Montfort,86.0,85.1,76.3,19.8999996185303,3.40000009536743,111.0,6.19999980926514,84.0,89.8000030517578,53.2999992370605
2020,1,61,Heriot-Watt,81.9,82.3,65.5,17.7999992370605,7.59999990463257,163.0,6.0,79.0,91.4000015258789,53.2999992370605
2020,1,63,King's College London,78.9,83.9,62.9,12.3999996185303,6.69999980926514,169.0,6.19999980926514,83.0,94.4000015258789,53.0999984741211
2020,1,63,Liverpool John Moores,83.4,82.8,74.1,16.8999996185303,4.09999990463257,143.0,5.09999990463257,75.0,89.8000030517578,53.0999984741211
2020,1,65,Kent,85.4,84.9,69.0,18.0,4.59999990463257,135.0,5.30000019073486,79.0,93.5999984741211,52.7000007629395
2020,1,66,Essex,86.9,85.5,72.7,15.8999996185303,6.09999990463257,111.0,5.5,74.0,90.0,52.5999984741211
2020,1,67,Gloucestershire,85.6,85.5,76.0,18.7000007629395,5.30000019073486,123.0,5.59999990463257,73.0,90.5,52.5
2020,1,68,London South Bank,80.1,82.2,69.8,15.6000003814697,5.40000009536743,112.0,5.59999990463257,88.0,87.0,52.2000007629395
2020,1,68,Reading,83.1,84.7,68.1,15.8000001907349,6.19999980926514,132.0,6.0,76.0,95.0999984741211,52.2000007629395
2020,1,70,Teesside,83.5,86.2,75.2,18.0,5.5,118.0,5.59999990463257,81.0,88.8000030517578,51.9000015258789
2020,1,71,Bradford,77.8,79.2,66.5,17.2000007629395,3.70000004768372,133.0,6.80000019073486,83.0,89.8000030517578,51.7000007629395
2020,1,72,Central Lancashire,79.9,82.1,73.8,14.1999998092651,5.09999990463257,133.0,5.19999980926514,77.0,88.8000030517578,51.5
2020,1,73,Bournemouth,80.5,83.7,69.6,17.0,4.80000019073486,122.0,7.09999990463257,68.0,90.8000030517578,51.2999992370605
2020,1,73,Chichester,82.0,87.4,68.7,14.3999996185303,3.20000004768372,123.0,5.09999990463257,64.0,91.4000015258789,51.2999992370605
2020,1,73,Solent,83.8,84.9,74.4,15.6000003814697,3.59999990463257,119.0,5.19999980926514,70.0,87.9000015258789,51.2999992370605
2020,1,76,Robert Gordon,85.2,84.2,72.1,20.3999996185303,3.09999990463257,157.0,4.59999990463257,82.0,91.9000015258789,50.5999984741211
2020,1,77,St Mary's Twickenham,87.6,89.0,74.8,16.0,2.5,119.0,6.09999990463257,72.0,88.1999969482422,49.7999992370605
2020,1,78,Bangor,88.4,89.5,77.1,17.0,3.0,131.0,4.19999980926514,68.0,92.6999969482422,49.4000015258789
2020,1,79,Manchester Met,81.9,83.7,74.0,15.5,4.5,133.0,4.30000019073486,70.0,89.8000030517578,49.2999992370605
2020,1,80,Glasgow Caledonian,81.7,83.8,71.5,20.2000007629395,2.59999990463257,167.0,7.0,74.0,89.9000015258789,49.0999984741211
2020,1,81,Birmingham City,84.8,85.8,77.1,17.8999996185303,6.30000019073486,123.0,5.09999990463257,78.0,88.1999969482422,48.2999992370605
2020,1,82,Chester,85.6,86.6,76.2,15.5,4.30000019073486,114.0,5.0,70.0,89.4000015258789,48.2000007629395
2020,1,83,Queen Mary,80.2,81.4,63.5,13.1000003814697,5.80000019073486,144.0,6.0,78.0,92.6999969482422,47.9000015258789
2020,1,84,Leicester,81.8,82.6,68.8,14.0,6.19999980926514,133.0,5.09999990463257,76.0,93.0999984741211,47.4000015258789
2020,1,84,Queen Margaret,82.8,85.0,69.4,18.6000003814697,2.40000009536743,151.0,6.30000019073486,73.0,88.1999969482422,47.4000015258789
2020,1,86,Bolton,82.4,87.3,78.7,14.1999998092651,6.09999990463257,114.0,3.40000009536743,58.0,84.5999984741211,46.9000015258789
2020,1,87,Abertay Dundee,78.2,82.3,75.4,19.6000003814697,2.40000009536743,142.0,5.59999990463257,74.0,87.0,46.7999992370605
2020,1,88,Worcester,86.7,89.2,76.6,17.2000007629395,3.59999990463257,120.0,5.19999980926514,75.0,89.8000030517578,46.5999984741211
2020,1,89,Sunderland,83.9,86.4,74.6,15.8000001907349,6.40000009536743,114.0,4.30000019073486,67.0,87.4000015258789,46.5
2020,1,90,Greenwich,79.7,81.4,72.9,17.3999996185303,4.40000009536743,136.0,6.80000019073486,69.0,88.3000030517578,46.0999984741211
2020,1,91,Salford,84.1,85.6,76.4,16.2000007629395,3.09999990463257,130.0,5.0,73.0,87.0,45.5999984741211
2020,1,92,Hertfordshire,83.8,85.3,71.8,16.0,4.30000019073486,115.0,3.70000004768372,80.0,89.9000015258789,45.5
2020,1,93,Northampton,81.9,84.5,76.1,16.7999992370605,7.59999990463257,103.0,6.0,67.0,87.0,44.7000007629395
2020,1,94,Leeds Trinity,86.2,87.3,77.9,19.8999996185303,3.59999990463257,109.0,6.80000019073486,68.0,87.6999969482422,44.4000015258789
2020,1,95,Hull,83.5,85.0,71.2,16.2000007629395,4.80000019073486,126.0,4.5,76.0,90.1999969482422,43.2000007629395
2020,1,96,Winchester,84.2,88.5,71.5,16.3999996185303,2.90000009536743,112.0,5.69999980926514,63.0,91.1999969482422,42.9000015258789
2020,1,97,City,81.7,82.5,69.6,17.7999992370605,7.09999990463257,142.0,4.40000009536743,74.0,88.8000030517578,42.7999992370605
2020,1,98,South Wales,82.0,85.0,76.8,14.8999996185303,3.79999995231628,125.0,4.40000009536743,62.0,89.0,42.5
2020,1,99,Anglia Ruskin,82.8,86.2,77.0,18.5,6.0,110.0,5.80000019073486,67.0,85.0,41.9000015258789
2020,1,99,Brunel,79.3,78.5,63.7,18.0,5.09999990463257,125.0,5.30000019073486,71.0,92.5,41.9000015258789
2020,1,99,Goldsmiths,77.2,84.0,68.1,15.1000003814697,4.90000009536743,131.0,5.80000019073486,58.0,87.8000030517578,41.9000015258789
2020,1,102,Westminster,75.0,77.7,65.1,19.2999992370605,4.5,127.0,5.40000009536743,70.0,91.0,41.2000007629395
2020,1,103,Roehampton,80.3,81.6,70.8,14.1999998092651,7.19999980926514,111.0,4.0,74.0,88.1999969482422,40.4000015258789
2020,1,104,East London,84.9,85.9,75.0,18.8999996185303,3.40000009536743,111.0,5.19999980926514,65.0,88.5,39.5999984741211
2020,1,105,Edinburgh Napier,74.4,79.0,66.4,17.8999996185303,4.0,148.0,6.5,74.0,88.5999984741211,39.2999992370605
2020,1,106,West of Scotland,85.1,87.1,76.1,22.3999996185303,3.90000009536743,139.0,5.19999980926514,81.0,86.8000030517578,38.0999984741211
2020,1,107,Bath Spa,80.1,83.7,72.0,18.7000007629395,5.09999990463257,118.0,6.19999980926514,67.0,90.9000015258789,37.5
2020,1,107,York St John,85.1,85.9,74.6,18.0,2.90000009536743,114.0,3.70000004768372,74.0,90.3000030517578,37.5
2020,1,109,Middlesex,77.0,76.8,67.7,16.7000007629395,6.19999980926514,123.0,4.0,73.0,85.3000030517578,36.7999992370605
2020,1,110,Newman,83.8,86.8,71.1,14.5,4.5,118.0,2.90000009536743,65.0,86.5,36.2999992370605
2020,1,111,London Met,78.2,82.9,73.4,17.7999992370605,4.09999990463257,101.0,4.40000009536743,71.0,79.6999969482422,35.0999984741211
2020,1,112,Glyndŵr,74.6,82.8,74.3,21.2000007629395,2.20000004768372,114.0,4.90000009536743,64.0,85.5999984741211,34.2000007629395
2020,1,113,Cardiff Met,82.3,81.5,70.3,18.7999992370605,4.69999980926514,109.0,5.19999980926514,66.0,87.1999969482422,34.0999984741211
2020,1,114,Brighton,76.6,82.1,70.1,18.5,3.40000009536743,117.0,5.69999980926514,67.0,89.4000015258789,34.0
2020,1,115,Wolverhampton,83.2,83.8,73.0,18.0,5.0,111.0,4.5,69.0,84.9000015258789,33.7999992370605
2020,1,116,Cumbria,74.2,79.8,69.6,16.7999992370605,3.70000004768372,126.0,4.40000009536743,74.0,88.9000015258789,33.0999984741211
2020,1,117,Canterbury Christ Church,80.5,84.6,72.7,14.8000001907349,4.09999990463257,110.0,4.09999990463257,64.0,86.0999984741211,32.5
2020,1,118,Leeds Beckett,84.7,84.7,72.8,19.2999992370605,3.70000004768372,112.0,5.0,63.0,84.8000030517578,31.7000007629395
2020,1,119,Suffolk,78.6,81.3,73.1,18.7999992370605,5.90000009536743,117.0,4.69999980926514,65.0,83.1999969482422,31.3999996185303
2020,1,120,Bucks New University,71.6,78.9,70.3,15.8000001907349,7.0,116.0,3.70000004768372,69.0,85.9000015258789,28.2000007629395
2020,1,121,Bedfordshire,81.7,84.2,73.3,17.0,5.5,101.0,4.19999980926514,70.0,80.9000015258789,27.8999996185303
2021,1,1,Oxford,94.0,93.0,80.8,10.3,10.0,203.0,7.09999990463257,93.0,98.6,100.0
2021,1,2,St Andrews,94.0,93.0,80.8,11.2,7.0,211.0,6.30000019073486,84.0,97.4,98.0
2021,1,3,Cambridge,86.1,85.3,71.8,11.2,9.89999961853027,212.0,5.40000009536743,93.0,98.6,95.4
2021,1,4,Durham,86.1,85.3,71.8,14.7,5.90000009536743,188.0,7.0,89.0,97.6,81.5
2021,1,5,London School of Economics,80.6,81.6,69.4,11.9,8.89999961853027,170.0,6.90000009536743,93.0,96.7,81.0
2021,1,6,Bath,87.7,86.3,67.0,14.9,6.30000019073486,174.0,7.09999990463257,91.0,97.4,80.1
2021,1,7,Loughborough,89.6,86.9,73.9,13.4,5.69999980926514,153.0,6.30000019073486,85.0,96.4,79.3
2021,1,8,Warwick,86.2,85.0,71.6,13.8,7.30000019073486,172.0,6.30000019073486,88.0,95.6,77.1
2021,1,9,Imperial College,81.6,83.6,60.7,11.1,8.80000019073486,190.0,5.59999990463257,96.0,95.4,74.4
2021,1,10,Lancaster,86.9,85.0,70.1,12.5,8.10000038146973,150.0,5.19999980926514,84.0,95.5,73.1
2021,1,11,Bristol,83.5,85.7,67.3,13.3,6.80000019073486,169.0,6.5,86.0,96.9,72.0
2021,1,12,Glasgow,86.4,86.7,66.7,13.4,5.90000009536743,204.0,5.40000009536743,85.0,93.9,71.0
2021,1,13,Edinburgh,77.9,82.9,60.1,11.9,8.60000038146973,187.0,6.69999980926514,84.0,96.5,70.9
2021,1,14,UCL,81.2,82.0,64.7,10.4,7.40000009536743,175.0,6.19999980926514,89.0,95.6,70.1
2021,1,15,Strathclyde,86.3,86.0,66.5,19.5,6.40000009536743,197.0,6.09999990463257,86.0,92.6,70.0
2021,1,16,Exeter,86.6,85.7,70.6,15.6,3.70000004768372,164.0,6.09999990463257,85.0,97.0,69.9
2021,1,16,York,87.1,87.1,73.9,14.4,4.80000019073486,151.0,5.0,84.0,96.2,69.9
2021,1,18,Leeds,84.1,85.3,69.5,13.7,6.69999980926514,162.0,6.80000019073486,85.0,95.4,69.7
2021,1,19,Dundee,88.9,87.5,72.2,14.3,5.90000009536743,175.0,4.90000009536743,88.0,93.8,68.4
2021,1,20,Aberdeen,87.1,86.1,69.5,16.2,4.40000009536743,183.0,6.59999990463257,82.0,94.9,68.1
2021,1,21,Birmingham,84.2,85.0,66.7,14.1,6.80000019073486,159.0,6.30000019073486,87.0,96.7,67.3
2021,1,21,UWE Bristol,88.5,87.3,76.6,15.4,4.90000009536743,121.0,6.19999980926514,80.0,91.2,67.3
2021,1,23,Southampton,84.8,84.8,71.0,13.3,5.90000009536743,153.0,7.0,84.0,94.2,67.1
2021,1,24,Swansea,88.8,85.6,73.2,15.0,6.19999980926514,128.0,5.80000019073486,84.0,94.3,66.9
